"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"South Africa","ZAF","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Trademark applications, nonresident, by count","IP.TMK.NRCT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8844","10850","11778","17921","13875","10487","12509","13962","14105","15199","14943","15326","15112","15337","15820","15788","14219","14077","","","",
"South Africa","ZAF","Industrial design applications, resident, by count","IP.IDS.RSCT","","","","","","","","","","","","","","","","","","","","","","","947","863","851","","823","833","1946","","852","715","955","422","430","650","841","360","623","840","711","590","696","638","871","923","1036","1036","915","1017","","853","1014","950","772","723","1087","1012","977","976","970","728","","","",
"South Africa","ZAF","Public private partnerships investment in ICT (current US$)","IE.PPN.ICTI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","229820000","","","","","","198450000","238000000","",
"South Africa","ZAF","Investment in ICT with private participation (current US$)","IE.PPI.ICTI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","316800000","","","260000000","","","","","","","","15000000","","","","","","","","","","","229820000","","","","","","198450000","238000000","",
"South Africa","ZAF","Management practices index","IC.MNG.IND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.33051491","","","","",
"South Africa","ZAF","Value lost due to electrical outages (% of sales for affected firms)","IC.FRM.OUTG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0","","","","",
"South Africa","ZAF","Firms that do not report all sales for tax purposes (% of firms)","IC.FRM.INFM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Firms with female top manager (% of firms)","IC.FRM.FEMM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.51338577","","","","",
"South Africa","ZAF","Firms that are partially credit constrained (% of firms)","IC.FRM.CRDC.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.227024555","","","","",
"South Africa","ZAF","Firms competing against unregistered firms (% of firms)","IC.FRM.CMPU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.31932068","","","","","","","","","","","","","17.09251213","","","","",
"South Africa","ZAF","Firms with a bank loan/line of credit (% of firms)","IC.FRM.BNKL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.08712959","","","","","","","","","","","","","4.781012058","","","","",
"South Africa","ZAF","Average time to clear imports through customs (days)","IC.CUS.DURS.IM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.254386","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","B-READY: Utility Services Pillar 3: Operational Efficiency of Utility Service Provision","IC.BRE.US.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","B-READY: Taxation Pillar 3: Operational Efficiency of Tax Systems in Practice","IC.BRE.TX.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","B-READY: Pillar 3: Operational Efficiency","IC.BRE.P3.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","B-READY: Market Competition Pillar 2: Public Services that Promote Market Competition","IC.BRE.MC.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","B-READY: Labor Pillar 2: Adequacy of Public Services for Labor","IC.BRE.LB.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","B-READY: International Trade Pillar 2: Quality of Public Services for the Facilitation of International Trade","IC.BRE.IT.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","B-READY: Financial Services Pillar 2: Accessibility of Information in Credit Infrastructure","IC.BRE.FS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","B-READY: Dispute Resolution Pillar 2: Public Services for Dispute Resolution","IC.BRE.DR.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","B-READY: Business Location Pillar 2: Quality of Public Services and Transparency of Information for Business Location","IC.BRE.BL.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","B-READY: Business Insolvency Pillar 2: Quality of Institutional and Operational Infrastructure for Judicial Insolvency Proceedings","IC.BRE.BI.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","B-READY: Business Entry Pillar 2: Digital Public Services and Transparency of Information for Business Entry","IC.BRE.BE.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Human capital index (HCI), female, upper bound (scale 0-1)","HD.HCI.OVRL.UB.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.451409667730331","","","","","","","0.42","0.456172853708267","","0.458954215049744","","","","",
"South Africa","ZAF","Human capital index (HCI), female, lower bound (scale 0-1)","HD.HCI.OVRL.LB.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.424807608127594","","","","","","","0.396","0.429087638854981","","0.431401610374451","","","","",
"South Africa","ZAF","Primary government expenditures as a proportion of original approved budget (%)","GF.XPD.BUDG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.3534","99.364","101.4232","","101.169","98.5132","99.9653","99.2394","99.3065","99.0668","101.8226","99.0179","99.6966","99.63","101.9457","101.3036","102.9003","","",
"South Africa","ZAF","Net official flows from UN agencies, UNAIDS (current US$)","DT.NFL.UNAI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","769999.980926514","2670000.07629395","4090000.15258789","479999.989271164","680000.007152557","1490000.00953674","2960000.03814697","3427712.44049072","2652042.62733459","2015597.5818634","1794944.04792786","1738540.76862335","1651100.03948212","300200.998783112","2229376.55448914","","","190506.994724274","","",
"South Africa","ZAF","Net financial flows, RDB concessional (NFL, current US$)","DT.NFL.RDBC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","PNG, bonds (NFL, current US$)","DT.NFL.PNGB.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350000000","","45000000","373047000","-357750000","712011000","1205000000","","","","","","5300000000","-1513000000","163000000","301000000","3269169000","381000000","-540788000","-1872974000","-195968000","-361788000","227163000","755329000","217697000","-2037185000","170333000","-47737000","-1122596000","",
"South Africa","ZAF","PPG, official creditors (NFL, US$)","DT.NFL.OFFT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43714120","100428945.1","13573543.4","16577779.7","76638498.1","47110866.7","37616396.5","29270023.1","-22736264.2","-17232202.9","-1710957.6","873571409.4","498164738.3","1470147679.6","549315788.7","873300913.6","621640834.6","456019355.1","1977924142.8","346925521.5","843089798.6","1605609725.8","1422024949.6","1383391628.3","627831383.2","",
"South Africa","ZAF","Net financial flows, IDA (NFL, current US$)","DT.NFL.MIDA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Net official flows from UN agencies, ILO (current US$)","DT.NFL.ILOG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","619244.933128357","887198.984622955","718230.009078979","924749.970436096","1158229.94709015","1609320.04451752","1003370.76187134","1456449.98550415","1265913.24806213","2026799.91722107","1061253.78608704","","",
"South Africa","ZAF","Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)","DT.NFL.DPNG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-400000000","-552000000","-1063000000","-1574000000","209709000","-1753000000","1032011000","828000000","-1526000000","-1491973000","-1116973000","","700000000","6462000000","-1487000000","1462000000","1431480000","4205338000","259412000","3212000","-82022000","163531000","436261000","6180498000","-4231680000","-3265064000","-5143088000","-4927438000","2414980000","-1087969000","",
"South Africa","ZAF","Present value of external debt (% of GNI)","DT.DOD.PVLX.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9989810236657","",
"South Africa","ZAF","PPG, IDA (DOD, current US$)","DT.DOD.MIDA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Short-term debt (% of total reserves)","DT.DOD.DSTC.IR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234.880388003569","216.71058734983","462.705391672352","183.438406969849","207.768507685805","144.263851572933","124.031734318404","109.547092446712","103.034689400906","137.293080260339","91.003815567294","85.1516639539819","95.3255009726579","88.7713529388292","92.1709935021241","73.6920483773341","73.1933648598229","60.1457361801602","71.973531346929","72.9095366659473","86.4162147087791","80.6850457518609","78.8467563107331","80.6066036480604","92.6923068435038","80.8196853134725","67.4023203599088","63.0100625485288","70.9278150498455","67.5592556061311","",
"South Africa","ZAF","External debt stocks, long-term (DOD, current US$)","DT.DOD.DLXF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13035024059","14771655821.1","14334474379","19291392969.6","14570665566.3","14602391673.6","16828137773.6","17048275707.7","26746421961.1","28589852329.9","30122179260","27215217305.8","33214364427.2","43235042152.2","42531646803.6","52393780509.2","80499362957.7","92076137062.7","108733913609.8","102647602697.3","104282133981.5","88243335822.5","104447938882.3","131584936234.1","129832621096.8","143773037013.6","131373974073.1","122283838107.3","118445504527.1","113666637732.4","",
"South Africa","ZAF","Net ODA provided, total (constant 2021 US$)","DC.ODA.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Net ODA provided, to the least developed countries (current US$)","DC.ODA.TLDC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Net bilateral aid flows from DAC donors, Slovenia (current US$)","DC.DAC.SVNL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9999.99977648258","19999.9995529652","19999.9995529652","","","","","","","","","0","","","","",
"South Africa","ZAF","Net bilateral aid flows from DAC donors, New Zealand (current US$)","DC.DAC.NZLL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159999.996423721","270000.010728836","409999.996423721","379999.995231628","1019999.98092651","649999.976158142","800000.011920929","610000.014305115","800000.011920929","689999.997615814","1460000.03814697","1240000.00953674","1490000.00953674","1409999.9666214","1379999.99523163","1110000.01430511","889999.985694885","1029999.97138977","569999.992847443","439999.997615814","389999.985694885","280000.001192093","109999.999403954","59999.9986588955","189999.997615814","50000.0007450581","79999.9982118607","100000.001490116","119999.997317791","19999.9995529652","","",
"South Africa","ZAF","Net bilateral aid flows from DAC donors, Lithuania (current US$)","DC.DAC.LTUL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","9999.99977648258","19999.9995529652","9999.99977648258","9999.99977648258","","",
"South Africa","ZAF","Net bilateral aid flows from DAC donors, Iceland (current US$)","DC.DAC.ISLL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70000.0002980232","50000.0007450581","","","39999.9991059303","109999.999403954","59999.9986588955","59999.9986588955","","39999.9991059303","70000.0002980232","","","","","","",
"South Africa","ZAF","Net official flows from UN agencies, SPRP (current US$)","DT.NFL.SPRP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1706300.0202179","306439.250707626","","",
"South Africa","ZAF","PPG, private creditors (NFL, US$)","DT.NFL.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1923609000","2030408000","584753000","7192883000","216367000","1604112000","135528000","-154175000","1406246000","-38437000","807492000","-188111000","-630766000","789982000","4092833000","-4075000","6334145000","13429508000","15289768000","4712703000","5194464000","-7960199000","9408072000","12804993000","497485000","10315770000","-4246464000","-5238281000","-4942045000","-2239622000","",
"South Africa","ZAF","Commercial banks and other lending (PPG + PNG) (NFL, current US$)","DT.NFL.PCBO.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20393000","747519000","-844727000","-1120037000","-698047000","-1401862000","-281954000","-1511250000","-2102754000","-2165853000","-668222000","902564000","-416531000","457450000","-415249000","-351202000","1269902000","1844664000","350617000","79119000","1257858000","2497963000","116979000","6441510000","-811562000","-4853991000","-3704234000","-6985973000","1818580000","103968000","",
"South Africa","ZAF","IFC, private nonguaranteed (NFL, US$)","DT.NFL.NIFC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1219800","23285000","-5028900","-14753800","-18520427.39","4228727.31","24169280.49","3974916.82","53319417.32","-672549.67","-13917286.22","162335656.13","79938272","4134887","46773447","3925442","308155430","171574478","126564843","336205726","650256407","125867376","538883425.62","",
"South Africa","ZAF","Net financial flows, IBRD (NFL, current US$)","DT.NFL.MIBR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","710000","2661000","3985000","5142000","3135000","6961000","8260000","-1844000","-2509000","-333000","-5495000","363061000","199375000","493903000","284362000","745214000","356880000","323895000","229755000","-46474000","-89592000","-42466000","-76073000","1037495000","-100635000","",
"South Africa","ZAF","Net official flows from UN agencies, IFAD (current US$)","DT.NFL.IFAD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Net official flows from UN agencies, CERF (current US$)","DT.NFL.CERF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Present value of external debt (% of exports of goods, services and primary income)","DT.DOD.PVLX.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8137691592656","",
"South Africa","ZAF","PPG, IBRD (DOD, current US$)","DT.DOD.MIBR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","710000","3372000","7357000","12498000","15633000","22594000","30854000","29010000","26501000","26168000","20673000","383733000","583108000","1077011000","1336687000","1966737000","1784791000","2342769000","2686253000","2277401000","2239455000","2082195000","1852574000","2786805000","2567677000","",
"South Africa","ZAF","External debt stocks, short-term (DOD, current US$)","DT.DOD.DSTC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7739000000","9673000000","10832000000","10928000000","11444000000","10815000000","9553000000","8355000000","8054000000","11195000000","13547049696.3","17562071463.5","24397000000","29223000000","31403000000","29184000000","32073000000","29320000000","36482000000","36242000000","42449000000","37024000000","37200000000","40886000000","47868200000","44496000000","37077000000","36292000000","42949000000","42218911000","",
"South Africa","ZAF","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","843956441.2","896975607","913344057.6","883525780.4","414509826.2","0","302446302.2","287109247.6","276933022.8","299583827.2","327448349.2","342221283.6","314953937.2","331509584","348223890","339413897.2","2798977460.8","2749592878.1","2741094302","2744040039.8","2749537830.8","2586718224.8","2474104159.8","2400190088.5","2542670622","2483140129.2","2468917538","6966024066.9","10862321954.2","10328749020.2","9901055893.9","",
"South Africa","ZAF","Net ODA provided, total (% of GNI)","DC.ODA.TOTL.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Net bilateral aid flows from DAC donors, United States (current US$)","DC.DAC.USAL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66000000","71000000","107000000","73000000","104000000","83019996.6430664","84599998.4741211","105849998.474121","85849998.4741211","89440002.4414063","106180000.305176","94660003.6621094","116779998.779297","140500000","227080001.831055","378660003.662109","523739990.234375","525669982.910156","555960021.972656","504059997.558594","476799987.792969","515020019.53125","336049987.792969","489869995.117188","596049987.792969","575650024.414063","390480010.986328","717229980.46875","697570007.324219","527479980.46875","","",
"South Africa","ZAF","Net bilateral aid flows from DAC donors, Slovak Republic (current US$)","DC.DAC.SVKL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Net bilateral aid flows from DAC donors, Norway (current US$)","DC.DAC.NORL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13590000.1525879","17930000.3051758","20030000.6866455","13670000.0762939","19790000.9155273","21989999.7711182","15859999.6566772","14729999.5422363","16989999.7711182","17479999.5422363","15590000.1525879","15939999.5803833","14390000.3433228","14109999.6566772","15699999.8092651","18850000.3814697","36139999.3896484","24739999.7711182","38169998.1689453","-29370000.8392334","22930000.3051758","9630000.11444092","9729999.54223633","7170000.07629395","6809999.94277954","4639999.8664856","4250000","3410000.08583069","4440000.05722046","5530000.20980835","","",
"South Africa","ZAF","Net incurrence of liabilities, total (current LCU)","GC.LBL.TOTL.CN","","","","","","","","","","","","","867000000","732000000","794000000","1628000000","1849000000","2137000000","2158000000","2018000000","1521000000","2406000000","4190000000","4426000000","5066000000","5094000000","8548000000","12280000000","11913000000","12944000000","10660000000","14032000000","28715000000","38615000000","26865000000","30100000000","23941000000","23453000000","19566000000","15368000000","17043100000","15670000000","20893000000","42757317000","52318000000","40537000000","13204000000","10971000000","62067000000","226219238018","206821735707.75","166337980082.75","152421365239.25","215322936991.7","216887802528.25","215728658457.035","238428047355.449","295867459623.823","289530363337.312","420483601324.286","699093567488.575","309935315176.91","240311798580.956","","",
"South Africa","ZAF","Net acquisition of financial assets (current LCU)","GC.AST.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","379000000","2054000000","-3867000000","-243000000","476000000","174000000","-8806000000","-2724000000","-2823000000","623300000","-1037800000","6320000000","1951000000","9006300000","24518000000","37564000000","29290000000","32670000000","46682000000","101470694242","71070843335.25","-15387434030.8","1488630849.00001","53498401901.49","74700697400.75","13947037635.9635","73723721739.4717","59348505414.3724","-15930897364.0983","96925822701.362","146897889110.406","30296725050.8415","5928686143.87199","","",
"South Africa","ZAF","Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","FX.OWN.TOTL.SO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.33","","","73.84","","","71.16","","","","88.59","","","",
"South Africa","ZAF","Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)","FX.OWN.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.02","","","70.36","","","69.99","","","","86.18","","","",
"South Africa","ZAF","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","","","","","","75.5790037493305","72.1815584671461","70.9574373949208","72.0879659908437","72.7749909123955","74.7766561097915","76.8412565695174","76.4509710283349","75.3314127279816","71.4737047967856","75.3892215568862","75.1183522901937","76.2878019078547","75.6678402709689","75.2430293896006","68.7799589298792","73.0683027685682","73.9746558600283","77.5761562217184","79.8254091224932","85.983509560835","84.6022801847057","83.080208598321","83.7318730223192","83.1028246793345","86.9120281362782","","106.386981563797","114.312730623083","119.863847266264","122.798359450829","122.924079472061","121.487410505159","122.125200133018","134.766471199051","133.497184143478","157.304784591102","137.011144824699","141.675091251659","149.374121202855","157.68201084804","170.529506979493","171.421418831413","150.769179058375","152.966530237752","152.804989635333","144.136406225557","152.510513087838","152.640654599998","156.043254004326","150.184488783904","150.628596756032","153.868170750976","145.581293088527","145.392455038591","140.270622559004","121.861298287093","118.739918802126","119.27627386887","",
"South Africa","ZAF","Real interest rate (%)","FR.INR.RINR","","5.20015217014785","6.01327427554114","2.42327298268508","3.66787862046603","3.80007111536982","3.24620817713342","4.23187663472901","4.24490738119758","0.571117250571696","3.32038734416104","2.7268323943752","-1.74296022958178","-7.79257893924746","-4.05071982393646","0.763317780794167","1.77530130523867","2.0348155177755","1.45165582025523","-3.47638137258392","-11.00901069391","2.32802852986955","4.1724335866739","-0.343774615182157","10.0609392633632","4.61121837055306","-1.99176655710085","-2.04446707410394","-0.0758087440880889","2.35021610085894","4.81141525707442","4.02749326213876","3.65413735758883","2.46468782587434","5.25546972667236","6.36739524038955","10.6448093668748","10.9698989159021","12.6910336213851","10.3950669798212","4.87058238653657","5.53834143339361","2.85418551575979","8.04784838936569","4.95038435886221","4.76148920296545","4.8103022796052","4.54604566856025","6.74515150291692","2.80250897674705","3.49095978979672","3.27930122317635","3.88287299810937","2.50924549715633","3.56702763012509","3.66774283297157","3.27825167845193","4.64731548547952","5.85618355804149","5.26841565254553","2.19841383909371","0.472106500505819","3.61854067499116","6.38879358816707","7.49369649661923",
"South Africa","ZAF","Wholesale price index (2010 = 100)","FP.WPI.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Broad money to total reserves ratio","FM.LBL.BMNY.IR.ZS","","","","","","11.1102116637116","8.7113466049784","9.97686835174666","5.16220673228798","7.04538700636863","10.247259716073","15.0857483807113","7.24366984340306","6.76329821907282","5.5001193677625","7.66218518941531","9.90349120573179","11.5090934709692","10.2285289098904","5.84287557553043","5.47952962159217","10.3143587006042","10.4579702300357","12.0584094950659","16.487475286615","16.5562575295394","14.78633545842","12.910940006184","23.078755878449","24.2178287273935","23.3327542680813","20.7538925192633","20.5323575928373","21.2245980803358","20.1948600298434","16.9332974607793","31.1271774194177","13.4456316752482","13.7763051827241","10.1579867110572","9.3321408637644","9.13055978410179","8.60675299936634","13.031450121658","9.45870719162382","8.37014632069048","7.76753991153905","7.19322804071648","6.80089630199978","5.80461155354786","6.49282336741321","6.37551927705808","5.70340668486413","5.24056239582164","5.06268570612227","5.08514111251775","4.54801855970697","4.97425168320314","5.19008722277603","4.73150930429751","4.54897883686012","5.11480764104891","4.77569822628231","4.41376574494209","4.52787821264285",
"South Africa","ZAF","Monetary Sector credit to private sector (% GDP)","FM.AST.PRVT.GD.ZS","","","","","","41.5982860203535","40.0743769086789","39.5726041943191","40.2493459777632","41.2490003635042","42.4891132224861","42.530458671763","42.3036718667091","44.1110340943551","42.3527006364897","44.2382603214623","42.7493502501188","41.7934341384209","41.4406364203583","40.5721552373775","39.095452130333","42.4869401387343","43.6187229297997","45.6595851876732","48.4256471283554","48.7705956466354","45.3272619885692","44.7283388450776","47.5336734521211","47.4812717232132","47.1251659629531","","51.1296692363303","49.5892615052305","51.8031217762263","52.5146193985693","54.5092429387725","56.1727487366837","59.9294929714243","59.8215229459676","60.5627961056291","66.7849346783805","50.1275344955829","54.0606206630165","55.8559723372564","58.8094145291799","65.8189237866053","70.3835753644214","69.5657044097952","66.9481940004129","63.2721168288584","61.4249515017862","62.6174068625062","61.5584704664584","61.732520666578","62.5185896996843","61.0039890528056","60.0907504019863","59.7476390501701","60.2404839858512","61.9435345194414","57.8044604881232","58.4409482228198","57.6316485292748","57.6051347670438",
"South Africa","ZAF","Claims on central government (annual growth as % of broad money)","FM.AST.CGOV.ZG.M3","","","","","","","2.05729385118698","0.0115552388564165","-2.85765571710644","0.758593441327538","2.51672867712592","3.80122440799809","1.52624424677462","0.987796908955519","3.08963831745992","5.72504361550412","3.81734575363246","2.6365943173279","0.474531653586945","3.69152280647872","-0.674753490544693","1.46624168629676","-4.90594634049909","-0.363279924262723","-0.854073818341598","3.93774917929448","1.28033071758087","0.304088852767031","-0.216848609680742","-1.30552480453885","2.20863534096301","","","-0.182974872231687","4.04056641142398","-4.0936563563411","1.58784584800015","3.57336652941364","3.36574396432374","-0.490274336459759","0.178953247843359","-1.59468073817861","12.6617639354151","-4.18882247655833","-1.09001009131021","-5.50496650989455","-4.35892920400823","-0.808455301662313","-0.0869668615883962","5.5417743406525","-0.165469784447567","-3.29455334706753","-0.359720813362875","-3.80309265552035","0.276608856655002","-3.38455049392065","4.79006699217536","3.39228815833738","-1.20612843168015","-0.0251717824001351","-0.951706291640442","-1.22813903217358","0.465823550129483","3.16793848380556","4.44094929342067",
"South Africa","ZAF","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","272204000","394839500","647247500","774940000","706829200","600866800","834478000","781748000","1716029000","1404632000","1056681100","777286708.504363","1772585939.93695","2580499567.19208","3780673386.48813","2978267497.01579","2132510126.08571","2019343736.22277","2635700791.12426","5569820236.37346","7888263456.5095","4358999340.92142","3944050948.78197","3794711938.28386","2510957151.89413","1897240193.32162","2254162463.93404","3462962833.44919","2203670970.54945","2194854121.48133","2582983157.87227","3186551430.11629","3207728532.39078","2879214919.10976","3294868535.33399","4463556727.10403","2341014432.71495","5957312964.3435","5508053230.71678","7496680479.60889","7702061131.77162","7626856919.15025","7816784858.41019","8154089032.58033","14886243628.1943","20624460695.2026","25593361431.1639","32919403650.564","34070371606.9593","39602644576.4755","43819545749.0238","48748260246.0381","50688078405.0297","49708174893.5691","49121568380.4854","45887065756.7249","47180127300.8565","50722891363.2361","51642041966.6735","55055893656.867","55008491995.5568","57597149617.2517","60553113006.2543","62491675820.3129","65434957159.2265",
"South Africa","ZAF","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
